# EASEL=@xsyetopz/easel@0.7.0	THREE=three@0.185.1	entry=src/Three.Core.js
# columns: state	subject	kind	EASEL	THREE
# state: = both; < EASEL-only; > THREE-only; ! same name but different public shape; EASEL limits: CPU/Canvas2D; affine UV; baked flat/Gouraud; no GPU/shader/PBR/shadow/environment-map surface; limits do not describe THREE core
!	LightProbe.copy	method	instance (source: LightProbe, recursive: boolean = true) => this	instance (source: any) => this
!	LightProbe.isLightProbe	accessor/field	instance r true	instance ro boolean
=	LightProbe.sh	field	instance rw SphericalHarmonics3	instance rw SphericalHarmonics3
!	LightProbe.toJSON	method	instance () => LightProbeJSON	instance (meta: any) => any
<	LightProbe.type	field	instance rw string	-
<	LightProbeJSON	record	interface extends LightJSON { sh: number[] }	-
<	LightType	const	const { readonly Ambient: 0; readonly Hemisphere: 1; readonly Directional: 2; readonly Point: 3; readonly Spot: 4; readonly RectArea: 5; }	-
<	LightType	record	type = (typeof LightType)[keyof typeof LightType]	-
!	Line	class	class extends Node	class extends Object3D
<	Line.clone	method	instance () => Line	-
!	Line.computeLineDistances	method	instance () => this	instance () => Line
!	Line.constructor	constructor	instance (geometry: Geometry | undefined = void 0, material: LineMaterial | undefined = void 0) => Line	instance (geometry: BufferGeometry = new BufferGeometry(), material: Material|Array<Material> = new LineBasicMaterial()) => Line
!	Line.copy	method	instance (source: Line, recursive: boolean = true) => this	instance (source: any, recursive: any) => this
!	Line.geometry	field	instance rw Geometry | undefined	instance rw BufferGeometry
!	Line.isLine	accessor/field	instance r true	instance ro boolean
!	Line.material	accessor/field	instance rw LineMaterial | undefined	instance rw Material|Array<Material>
!	Line.morphTargetDictionary	field	instance rw Record<string, number> | undefined	instance rw Object<string,number>|undefined
!	Line.morphTargetInfluences	field	instance rw number[] | undefined	instance rw Array<number>|undefined
!	Line.raycast	method	instance (raycaster: Raycaster, intersects: Intersection[]) => void	instance (raycaster: Raycaster, intersects: Array<Object>) => void
=	Line.type	field	instance rw string	instance rw string
=	Line.updateMorphTargets	method	instance () => void	instance () => void
=	Line3	class	class	class
!	Line3.applyMatrix4	method	instance (m: Matrix4) => Line3	instance (matrix: Matrix4) => Line3
!	Line3.at	method	instance (t: number, target: Vector3 = new Vector3()) => Vector3	instance (t: number, target: Vector3) => Vector3
=	Line3.clone	method	instance () => Line3	instance () => Line3
!	Line3.closestPointToPoint	method	instance (point: Vector3, clampToLine: boolean = true, target: Vector3 = new Vector3()) => Vector3	instance (point: Vector3, clampToLine: boolean, target: Vector3) => Vector3
!	Line3.closestPointToPointParameter	method	instance (point: Vector3, clampToLine: boolean = true) => number	instance (point: Vector3, clampToLine: boolean) => number
=	Line3.constructor	constructor	instance (start: Vector3 = new Vector3(), end: Vector3 = new Vector3()) => Line3	instance (start: Vector3 = new Vector3(), end: Vector3 = new Vector3()) => Line3
=	Line3.copy	method	instance (line: Line3) => Line3	instance (line: Line3) => Line3
!	Line3.delta	accessor/method	instance r Vector3	instance (target: Vector3) => Vector3
>	Line3.distance	method	-	instance () => number
>	Line3.distanceSq	method	-	instance () => number
>	Line3.distanceSqToLine3	method	-	instance (line: Line3, c1: Vector3 = _c1, c2: Vector3 = _c2) => number
!	Line3.end	accessor/field	instance rw Vector3	instance rw Vector3
=	Line3.equals	method	instance (line: Line3) => boolean	instance (line: Line3) => boolean
!	Line3.getCenter	method	instance (target: Vector3 = new Vector3()) => Vector3	instance (target: Vector3) => Vector3
<	Line3.length	accessor	instance r number	-
<	Line3.lengthSq	accessor	instance r number	-
=	Line3.set	method	instance (start: Vector3, end: Vector3) => Line3	instance (start: Vector3, end: Vector3) => Line3
!	Line3.start	accessor/field	instance rw Vector3	instance rw Vector3
>	LineBasicMaterial	class	-	class extends Material
>	LineBasicMaterial.color	field	-	instance rw Color
>	LineBasicMaterial.constructor	constructor	-	instance (parameters?: Object) => LineBasicMaterial
>	LineBasicMaterial.copy	method	-	instance (source: any) => this
>	LineBasicMaterial.isLineBasicMaterial	field	-	instance ro boolean
>	LineBasicMaterial.linecap	field	-	instance rw ('butt'|'round'|'square')
>	LineBasicMaterial.linejoin	field	-	instance rw ('round'|'bevel'|'miter')
>	LineBasicMaterial.type	field	-	instance rw string
=	LineCurve	class	class extends Curve	class extends Curve
<	LineCurve.clone	method	instance () => LineCurve	-
=	LineCurve.constructor	constructor	instance (v1: Vector2 = new Vector2(), v2: Vector2 = new Vector2()) => LineCurve	instance (v1: Vector2 = new Vector2(), v2: Vector2 = new Vector2()) => LineCurve
!	LineCurve.copy	method	instance (source: LineCurve) => this	instance (source: any) => this
!	LineCurve.fromJSON	method	instance (json: Record<string, unknown>) => this	instance (json: any) => this
!	LineCurve.getPoint	method	instance (t: number, target: Vector2 = new Vector2()) => Vector2	instance (t: number, optionalTarget: Vector2 = new Vector2()) => Vector2
!	LineCurve.getPointAt	method	instance (u: number, target?: Vector2) => Vector2	instance (u: any, optionalTarget: any) => Vector2
!	LineCurve.getTangent	method	instance (_t: number, target: Vector2 = new Vector2()) => Vector2	instance (t: any, optionalTarget: Vector2 = new Vector2()) => Vector2
!	LineCurve.getTangentAt	method	instance (u: number, target?: Vector2) => Vector2	instance (u: any, optionalTarget: any) => Vector2
!	LineCurve.isLineCurve	field	instance ro true	instance ro boolean
<	LineCurve.length	accessor	instance r number	-
!	LineCurve.toJSON	method	instance () => Record<string, unknown>	instance () => any
=	LineCurve.type	field	instance rw string	instance rw string
!	LineCurve.v1	accessor/field	instance rw Vector2	instance rw Vector2
!	LineCurve.v2	accessor/field	instance rw Vector2	instance rw Vector2
=	LineCurve3	class	class extends Curve	class extends Curve
<	LineCurve3.clone	method	instance () => LineCurve3	-
=	LineCurve3.constructor	constructor	instance (v1: Vector3 = new Vector3(), v2: Vector3 = new Vector3()) => LineCurve3	instance (v1: Vector3 = new Vector3(), v2: Vector3 = new Vector3()) => LineCurve3
!	LineCurve3.copy	method	instance (source: LineCurve3) => this	instance (source: any) => this
!	LineCurve3.fromJSON	method	instance (json: Record<string, unknown>) => this	instance (json: any) => this
!	LineCurve3.getPoint	method	instance (t: number, target: Vector3 = new Vector3()) => Vector3	instance (t: number, optionalTarget: Vector3 = new Vector3()) => Vector3
!	LineCurve3.getPointAt	method	instance (u: number, target?: Vector3) => Vector3	instance (u: any, optionalTarget: any) => Vector3
!	LineCurve3.getTangent	method	instance (_t: number, target: Vector3 = new Vector3()) => Vector3	instance (t: any, optionalTarget: Vector3 = new Vector3()) => Vector3
!	LineCurve3.getTangentAt	method	instance (u: number, target?: Vector3) => Vector3	instance (u: any, optionalTarget: any) => Vector3
!	LineCurve3.isLineCurve3	field	instance ro true	instance ro boolean
<	LineCurve3.length	accessor	instance r number	-
!	LineCurve3.toJSON	method	instance () => Record<string, unknown>	instance () => any
=	LineCurve3.type	field	instance rw string	instance rw string
!	LineCurve3.v1	accessor/field	instance rw Vector3	instance rw Vector3
!	LineCurve3.v2	accessor/field	instance rw Vector3	instance rw Vector2
>	LineDashedMaterial	class	-	class extends LineBasicMaterial
>	LineDashedMaterial.constructor	constructor	-	instance (parameters?: Object) => LineDashedMaterial
>	LineDashedMaterial.copy	method	-	instance (source: any) => this
>	LineDashedMaterial.isLineDashedMaterial	field	-	instance ro boolean
>	LineDashedMaterial.type	field	-	instance rw string
=	LineLoop	class	class extends Line	class extends Line
<	LineLoop.clone	method	instance () => LineLoop	-
!	LineLoop.constructor	constructor	instance (geometry: Geometry | undefined = void 0, material: LineMaterial | undefined = void 0) => LineLoop	instance (geometry?: BufferGeometry, material?: Material|Array<Material>) => LineLoop
!	LineLoop.isLineLoop	accessor/field	instance r true	instance ro boolean
=	LineLoop.type	field	instance rw string	instance rw string
<	LineMaterial	class	class extends Material	-
<	LineMaterial.clone	method	instance () => LineMaterial	-
<	LineMaterial.color	field	instance rw Color	-
<	LineMaterial.constructor	constructor	instance (options: LineMaterialOptions = {}) => LineMaterial	-
<	LineMaterial.copy	method	instance (source: LineMaterial) => this	-
<	LineMaterial.isLineMaterial	accessor	instance r true	-
<	LineMaterial.linewidth	accessor	instance rw number	-
<	LineMaterial.toJSON	method	instance () => LineMaterialJSON	-
<	LineMaterial.type	field	instance rw string	-
<	LineMaterialJSON	record	interface extends MaterialJSON { color: number; linewidth: number }	-
<	LineMaterialOptions	record	interface extends MaterialOptions { readonly color?: Color | number | string; readonly linewidth?: number }	-
=	LineSegments	class	class extends Line	class extends Line
<	LineSegments.clone	method	instance () => LineSegments	-
=	LineSegments.computeLineDistances	method	instance () => this	instance () => this
!	LineSegments.constructor	constructor	instance (geometry: Geometry | undefined = void 0, material: LineMaterial | undefined = void 0) => LineSegments	instance (geometry?: BufferGeometry, material?: Material|Array<Material>) => LineSegments
!	LineSegments.isLineSegments	accessor/field	instance r true	instance ro boolean
=	LineSegments.type	field	instance rw string	instance rw string
>	LinearFilter	const	-	const number
>	LinearInterpolant	class	-	class extends Interpolant
>	LinearInterpolant.constructor	constructor	-	instance (parameterPositions: TypedArray, sampleValues: TypedArray, sampleSize: number, resultBuffer?: TypedArray) => LinearInterpolant
>	LinearInterpolant.interpolate_	method	-	instance (i1: any, t0: any, t: any, t1: any) => TypedArray
>	LinearMipMapLinearFilter	const	-	const 1008
>	LinearMipMapNearestFilter	const	-	const 1007
>	LinearMipmapLinearFilter	const	-	const number
>	LinearMipmapNearestFilter	const	-	const number
>	LinearSRGBColorSpace	const	-	const string
>	LinearToneMapping	const	-	const number
!	LinearTransfer	const	const "linear"	const string
=	Loader	class	class	class
>	Loader.DEFAULT_MATERIAL_NAME	field	-	static rw string
!	Loader.abort	method	instance () => this	instance () => Loader
<	Loader.cache	accessor	instance rw Cache<string, unknown> | undefined	-
!	Loader.constructor	constructor	instance (manager: LoadingManager | undefined = void 0) => Loader	instance (manager?: LoadingManager) => Loader
!	Loader.crossOrigin	accessor/field	instance rw string	instance rw string
!	Loader.load	method	instance (_url: string, _onLoad: ((data: unknown) => void) | undefined, _onProgress: ((event: ProgressEvent) => void) | undefined, _onError: ((err: unknown) => void) | undefined) => void	instance (url: string, onLoad: Function, onProgress?: onProgressCallback, onError?: onErrorCallback) => void
!	Loader.loadAsync	method	instance (url: string, onProgress?: (event: ProgressEvent) => void) => Promise<unknown>	instance (url: string, onProgress?: onProgressCallback) => Promise
!	Loader.manager	accessor/field	instance r LoadingManager	instance rw LoadingManager
!	Loader.parse	method	instance (_data: unknown) => unknown	instance (data: any) => void
!	Loader.path	accessor/field	instance rw string	instance rw string
!	Loader.requestHeader	accessor/field	instance rw Readonly<Record<string, string>>	instance rw Object<string, any>
!	Loader.resourcePath	accessor/field	instance rw string	instance rw string
>	Loader.setCrossOrigin	method	-	instance (crossOrigin: string) => Loader
>	Loader.setPath	method	-	instance (path: string) => Loader
>	Loader.setRequestHeader	method	-	instance (requestHeader: Object) => Loader
>	Loader.setResourcePath	method	-	instance (resourcePath: string) => Loader
>	Loader.setWithCredentials	method	-	instance (value: boolean) => Loader
!	Loader.withCredentials	accessor/field	instance rw boolean	instance rw boolean
<	LoaderHandler	record	interface { load(...args: unknown[]): unknown }	-
>	LoaderUtils	class	-	class
>	LoaderUtils.constructor	constructor	-	instance () => LoaderUtils
>	LoaderUtils.extractUrlBase	method	-	static (url: string) => string
>	LoaderUtils.resolveURL	method	-	static (url: string, path: string) => string
=	LoadingManager	class	class	class
!	LoadingManager.abort	method/field	instance () => this	instance rw typeof abort
=	LoadingManager.abortController	accessor	instance r AbortController	instance r AbortController
>	LoadingManager.addHandler	field	-	instance rw (regex: string, loader: { registry: Map<string, { key: string; state: number; fetch: Promise<any>; instantiate: Promise<any>; satisfy: Promise<any>; dependencies: Array<(typeof Loader)["registry"] extends Map<any, infer V> ? V : any>; module: { dependenciesMap: (typeof Loader)["registry"]; }; linkError?: any; linkSucceeded: boolean; evaluated: boolean; then?: any; isAsync: boolean; }>; dependencyKeysIfEvaluated: (specifier: string) => string[]; resolve: (specifier: string, referrer: string) => string; }) => LoadingManager
!	LoadingManager.constructor	constructor	instance (onLoad?: () => void, onProgress?: (url: string, loaded: number, total: number) => void, onError?: (url: string) => void) => LoadingManager	instance (onLoad?: Function, onProgress?: Function, onError?: Function) => LoadingManager
>	LoadingManager.getHandler	field	-	instance rw (file: string) => { registry: Map<string, { key: string; state: number; fetch: Promise<any>; instantiate: Promise<any>; satisfy: Promise<any>; dependencies: Array<(typeof Loader)["registry"] extends Map<any, infer V> ? V : any>; module: { dependenciesMap: (typeof Loader)["registry"]; }; linkError?: any; linkSucceeded: boolean; evaluated: boolean; then?: any; isAsync: boolean; }>; dependencyKeysIfEvaluated: (specifier: string) => string[]; resolve: (specifier: string, referrer: string) => string; } | null
<	LoadingManager.handlerFor	method	instance (file: string) => LoaderHandler | undefined	-
<	LoadingManager.isLoading	accessor	instance r boolean	-
!	LoadingManager.itemEnd	method/field	instance (url: string) => void	instance rw (url: string) => void
!	LoadingManager.itemError	method/field	instance (url: string) => void	instance rw (url: string) => void
!	LoadingManager.itemStart	method/field	instance (_url: string) => void	instance rw (url: string) => void
!	LoadingManager.onError	accessor/field	instance rw ((url: string) => void) | undefined	instance rw Function|undefined
!	LoadingManager.onLoad	accessor/field	instance rw (() => void) | undefined	instance rw Function|undefined
!	LoadingManager.onProgress	accessor/field	instance rw ((url: string, loaded: number, total: number) => void) | undefined	instance rw Function|undefined
!	LoadingManager.onStart	accessor/field	instance rw ((url: string, loaded: number, total: number) => void) | undefined	instance rw Function|undefined
<	LoadingManager.registerHandler	method	instance (pattern: RegExp, loader: LoaderHandler) => this	-
>	LoadingManager.removeHandler	field	-	instance rw (regex: string) => LoadingManager
>	LoadingManager.resolveURL	field	-	instance rw (url: string) => string
<	LoadingManager.resolveUrl	method	instance (url: string) => string	-
>	LoadingManager.setURLModifier	field	-	instance rw (transform: (arg0: string) => string) => LoadingManager
<	LoadingManager.unregisterHandler	method	instance (pattern: RegExp) => boolean	-
<	LoadingManager.urlModifier	accessor	instance rw ((url: string) => string) | undefined	-
<	Loop	const	const { readonly Once: 2200; readonly Repeat: 2201; readonly PingPong: 2202; }	-
<	LoopMode	record	type = (typeof Loop)[keyof typeof Loop]	-
>	LoopOnce	const	-	const number
>	LoopPingPong	const	-	const number
>	LoopRepeat	const	-	const number
!	MOUSE	const	const { readonly LEFT: 0; readonly MIDDLE: 1; readonly RIGHT: 2; readonly ROTATE: 0; readonly DOLLY: 1; readonly PAN: 2; }	const ConstantsMouse
<	MOUSE	record	type = (typeof MOUSE)[keyof typeof MOUSE]	-
<	MTLExporter	class	class	-
<	MTLExporter.constructor	constructor	instance () => MTLExporter	-
<	MTLExporter.parse	method	instance (root: Node, options: MTLExporterOptions = {}) => string	-
<	MTLExporterOptions	record	interface { readonly texturePath?: (texture: Texture) => string | undefined }	-
<	MTLLoader	class	class extends Loader	-
<	MTLLoader.abort	method	instance () => this	-
<	MTLLoader.constructor	constructor	instance (manager: LoadingManager | undefined = void 0, options: MTLMaterialOptions = {}) => MTLLoader	-
<	MTLLoader.load	method	instance (url: string, onLoad?: (result: MTLMaterialTable) => void, onProgress?: (event: ProgressEvent) => void, onError?: (err: unknown) => void) => void	-
<	MTLLoader.loadAsync	method	instance (url: string, onProgress?: (event: ProgressEvent) => void) => Promise<MTLMaterialTable>	-
<	MTLLoader.parse	method	instance (text: string, path: string = this.resourcePath) => MTLMaterialTable	-
<	MTLLoader.setMaterialOptions	method	instance (value: MTLMaterialOptions) => this	-
<	MTLLoaderOptions	record	type = MTLMaterialOptions	-
<	MTLLoaderResult	record	interface { readonly materials: Readonly<Record<string, Material>>; readonly definitions: Readonly<Record<string, MTLMaterialDefinition>>; readonly materialsInfo: Readonly<Record<string, MTLMaterialInfo>>; readonly path: string; readonly warnings: readonly string[]; get(name: string): Material | undefined; create(name: string): Material; getDefinition(name: string): MTLMaterialDefinition | undefined; toArray(): Material[]; getIndex(name: string): number | undefined; preload(): this }	-
<	MTLMaterialDefinition	record	interface { readonly name: string; readonly material: Material; readonly ambientColor: Color | undefined; readonly diffuseColor: Color | undefined; readonly baseColor: Color; readonly opacity: number; readonly transparency: number; readonly opacityLevel: number; readonly dissolve: number | undefined; readonly transparencyValue: number | undefined; readonly illum: number | undefined; readonly mapKd: MTLTextureReference | undefined; readonly properties: Readonly<Record<string, string | readonly number[]>> }	-
<	MTLMaterialInfo	record	interface { readonly name: string; readonly ka?: readonly [number, number, number]; readonly kd?: readonly [number, number, number]; readonly d?: number; readonly tr?: number; readonly illum?: number; readonly map_kd?: string; readonly [key: string]: string | number | readonly number[] | undefined }	-
<	MTLMaterialOptions	record	interface { readonly materialType?: MTLMaterialType; readonly normalizeRGB?: boolean; readonly ignoreZeroRGBs?: boolean; readonly textures?: | ReadonlyMap<string, Texture> | Readonly<Record<string, Texture>> }	-
<	MTLMaterialTable	class	class implements MTLLoaderResult	-
<	MTLMaterialTable.constructor	constructor	instance (materials: Readonly<Record<string, Material>>, definitions: Readonly<Record<string, MTLMaterialDefinition>>, path: string, warnings: readonly string[], materialsInfo: Readonly<Record<string, MTLMaterialInfo>> = {}) => MTLMaterialTable	-
<	MTLMaterialTable.create	method	instance (name: string) => Material	-
<	MTLMaterialTable.definitions	field	instance ro Readonly<Record<string, MTLMaterialDefinition>>	-
<	MTLMaterialTable.get	method	instance (name: string) => Material | undefined	-
<	MTLMaterialTable.getDefinition	method	instance (name: string) => MTLMaterialDefinition | undefined	-
<	MTLMaterialTable.getIndex	method	instance (name: string) => number | undefined	-
<	MTLMaterialTable.materials	field	instance ro Readonly<Record<string, Material>>	-
<	MTLMaterialTable.materialsInfo	field	instance ro Readonly<Record<string, MTLMaterialInfo>>	-
<	MTLMaterialTable.path	field	instance ro string	-
<	MTLMaterialTable.preload	method	instance () => this	-
<	MTLMaterialTable.toArray	method	instance () => Material[]	-
<	MTLMaterialTable.warnings	field	instance ro readonly string[]	-
<	MTLMaterialType	record	type = "basic" | "lambert"	-
<	MTLTextureReference	record	interface { readonly path: string; readonly url: string; readonly raw: string; readonly scale: readonly [number, number, number]; readonly offset: readonly [number, number, number]; readonly clamp: boolean | undefined; readonly bumpMultiplier: number | undefined; readonly brightness: readonly [number, number] | undefined }	-
<	MapControls	class	class extends OrbitControls	-
<	MapControls.constructor	constructor	instance (camera: ConstructorParameters<typeof OrbitControls>[0], domElement: ConstructorParameters<typeof OrbitControls>[1]) => MapControls	-
!	Material	class	class	class extends EventDispatcher
>	Material._alphaTest	field	-	instance rw number
>	Material.allowOverride	field	-	instance rw boolean
>	Material.alphaHash	field	-	instance rw boolean
>	Material.alphaMap	field	-	instance rw any
>	Material.alphaTest	accessor	-	instance rw number
>	Material.alphaToCoverage	field	-	instance rw boolean
>	Material.anisotropy	field	-	instance rw any
>	Material.anisotropyMap	field	-	instance rw any
>	Material.anisotropyRotation	field	-	instance rw any
>	Material.aoMap	field	-	instance rw any
>	Material.aoMapIntensity	field	-	instance rw any
<	Material.assign	method	instance (values?: Readonly<Record<string, unknown>>) => this	-
>	Material.attenuationDistance	field	-	instance rw any
>	Material.blendAlpha	field	-	instance rw number
>	Material.blendColor	field	-	instance rw Color
>	Material.blendDst	field	-	instance rw (ZeroFactor|OneFactor|SrcColorFactor|OneMinusSrcColorFactor|SrcAlphaFactor|OneMinusSrcAlphaFactor|DstAlphaFactor|OneMinusDstAlphaFactor|DstColorFactor|OneMinusDstColorFactor|SrcAlphaSaturateFactor|ConstantColorFactor|OneMinusConstantColorFactor|ConstantAlphaFactor|OneMinusConstantAlphaFactor)
>	Material.blendDstAlpha	field	-	instance rw ?(ZeroFactor|OneFactor|SrcColorFactor|OneMinusSrcColorFactor|SrcAlphaFactor|OneMinusSrcAlphaFactor|DstAlphaFactor|OneMinusDstAlphaFactor|DstColorFactor|OneMinusDstColorFactor|SrcAlphaSaturateFactor|ConstantColorFactor|OneMinusConstantColorFactor|ConstantAlphaFactor|OneMinusConstantAlphaFactor)
>	Material.blendEquation	field	-	instance rw (AddEquation|SubtractEquation|ReverseSubtractEquation|MinEquation|MaxEquation)
>	Material.blendEquationAlpha	field	-	instance rw ?(AddEquation|SubtractEquation|ReverseSubtractEquation|MinEquation|MaxEquation)
>	Material.blendSrc	field	-	instance rw (ZeroFactor|OneFactor|SrcColorFactor|OneMinusSrcColorFactor|SrcAlphaFactor|OneMinusSrcAlphaFactor|DstAlphaFactor|OneMinusDstAlphaFactor|DstColorFactor|OneMinusDstColorFactor|SrcAlphaSaturateFactor|ConstantColorFactor|OneMinusConstantColorFactor|ConstantAlphaFactor|OneMinusConstantAlphaFactor)
>	Material.blendSrcAlpha	field	-	instance rw ?(ZeroFactor|OneFactor|SrcColorFactor|OneMinusSrcColorFactor|SrcAlphaFactor|OneMinusSrcAlphaFactor|DstAlphaFactor|OneMinusDstAlphaFactor|DstColorFactor|OneMinusDstColorFactor|SrcAlphaSaturateFactor|ConstantColorFactor|OneMinusConstantColorFactor|ConstantAlphaFactor|OneMinusConstantAlphaFactor)
>	Material.blending	field	-	instance rw (NoBlending|NormalBlending|AdditiveBlending|SubtractiveBlending|MultiplyBlending|CustomBlending)
>	Material.bumpMap	field	-	instance rw any
>	Material.bumpScale	field	-	instance rw any
>	Material.clearcoat	field	-	instance rw any
>	Material.clearcoatMap	field	-	instance rw any
>	Material.clearcoatNormalMap	field	-	instance rw any
>	Material.clearcoatNormalScale	field	-	instance rw Vector2 | undefined
>	Material.clearcoatRoughness	field	-	instance rw any
>	Material.clearcoatRoughnessMap	field	-	instance rw any
>	Material.clipIntersection	field	-	instance rw boolean
>	Material.clipShadows	field	-	instance rw boolean
>	Material.clippingPlanes	field	-	instance rw ?Array<Plane>
=	Material.clone	method	instance () => Material	instance () => Material
>	Material.colorWrite	field	-	instance rw boolean
>	Material.combine	field	-	instance rw any
!	Material.constructor	constructor	instance (options: MaterialOptions = {}) => Material	instance () => Material
!	Material.copy	method	instance (source: Material) => this	instance (source: Material) => Material
>	Material.customProgramCacheKey	method	-	instance () => string
>	Material.dashSize	field	-	instance rw any
>	Material.depthFunc	field	-	instance rw (NeverDepth|AlwaysDepth|LessDepth|LessEqualDepth|EqualDepth|GreaterEqualDepth|GreaterDepth|NotEqualDepth)
=	Material.depthTest	field	instance rw boolean	instance rw boolean
=	Material.depthWrite	field	instance rw boolean	instance rw boolean
>	Material.dispersion	field	-	instance rw any
>	Material.displacementBias	field	-	instance rw any
>	Material.displacementMap	field	-	instance rw any
>	Material.displacementScale	field	-	instance rw any
=	Material.dispose	method	instance () => void	instance () => void
>	Material.dithering	field	-	instance rw boolean
>	Material.emissiveIntensity	field	-	instance rw any
>	Material.emissiveMap	field	-	instance rw any
>	Material.envMap	field	-	instance rw any
>	Material.envMapIntensity	field	-	instance rw any
>	Material.flatShading	field	-	instance rw any
>	Material.fog	field	-	instance rw any
>	Material.forceSinglePass	field	-	instance rw boolean
>	Material.fromJSON	method	-	instance (json: Object, textures: Object<string,Texture>) => Material
>	Material.gapSize	field	-	instance rw any
>	Material.gradientMap	field	-	instance rw any
<	Material.id	field	instance ro number	-
>	Material.iridescence	field	-	instance rw any
>	Material.iridescenceIOR	field	-	instance rw any
>	Material.iridescenceMap	field	-	instance rw any
>	Material.iridescenceThicknessMap	field	-	instance rw any
>	Material.iridescenceThicknessRange	field	-	instance rw any
!	Material.isMaterial	accessor/field	instance r true	instance ro boolean
<	Material.layer	field	instance rw number	-
>	Material.lightMap	field	-	instance rw any
>	Material.lightMapIntensity	field	-	instance rw any
>	Material.linewidth	field	-	instance rw any
>	Material.map	field	-	instance rw any
>	Material.matcap	field	-	instance rw any
>	Material.metalness	field	-	instance rw any
>	Material.metalnessMap	field	-	instance rw any
=	Material.name	field	instance rw string	instance rw string
!	Material.needsUpdate	field/accessor	instance rw boolean	instance w boolean
>	Material.normalMap	field	-	instance rw any
>	Material.normalMapType	field	-	instance rw any
>	Material.normalScale	field	-	instance rw Vector2 | undefined
>	Material.onBeforeCompile	method	-	instance (shaderobject: {vertexShader:string,fragmentShader:string,uniforms:Object}, renderer: WebGLRenderer) => void
>	Material.onBeforeRender	method	-	instance (renderer: WebGLRenderer, scene: Scene, camera: Camera, geometry: BufferGeometry, object: Object3D, group: Object) => void
!	Material.opacity	accessor/field	instance rw number	instance rw number
>	Material.polygonOffset	field	-	instance rw boolean
>	Material.polygonOffsetFactor	field	-	instance rw number
>	Material.polygonOffsetUnits	field	-	instance rw number
>	Material.precision	field	-	instance rw ?('highp'|'mediump'|'lowp')
>	Material.premultipliedAlpha	field	-	instance rw boolean
>	Material.reflectivity	field	-	instance rw any
>	Material.refractionRatio	field	-	instance rw any
>	Material.rotation	field	-	instance rw any
>	Material.roughness	field	-	instance rw any
>	Material.roughnessMap	field	-	instance rw any
>	Material.scale	field	-	instance rw any
>	Material.setValues	method	-	instance (values?: Object) => void
<	Material.shading	field	instance rw number	-
>	Material.shadowSide	field	-	instance rw ?(FrontSide|BackSide|DoubleSide)
>	Material.sheen	field	-	instance rw any
>	Material.sheenColor	field	-	instance rw Color | undefined
>	Material.sheenColorMap	field	-	instance rw any
>	Material.sheenRoughness	field	-	instance rw any
>	Material.sheenRoughnessMap	field	-	instance rw any
>	Material.shininess	field	-	instance rw any
!	Material.side	field	instance rw number	instance rw (FrontSide|BackSide|DoubleSide)
>	Material.size	field	-	instance rw any
>	Material.sizeAttenuation	field	-	instance rw any
>	Material.specularColorMap	field	-	instance rw any
>	Material.specularIntensity	field	-	instance rw any
>	Material.specularIntensityMap	field	-	instance rw any
>	Material.specularMap	field	-	instance rw any
>	Material.stencilFail	field	-	instance rw ZeroStencilOp|KeepStencilOp|ReplaceStencilOp|IncrementStencilOp|DecrementStencilOp|IncrementWrapStencilOp|DecrementWrapStencilOp|InvertStencilOp
>	Material.stencilFunc	field	-	instance rw NeverStencilFunc|LessStencilFunc|EqualStencilFunc|LessEqualStencilFunc|GreaterStencilFunc|NotEqualStencilFunc|GreaterEqualStencilFunc|AlwaysStencilFunc
>	Material.stencilFuncMask	field	-	instance rw number
>	Material.stencilRef	field	-	instance rw number
>	Material.stencilWrite	field	-	instance rw boolean
>	Material.stencilWriteMask	field	-	instance rw number
>	Material.stencilZFail	field	-	instance rw ZeroStencilOp|KeepStencilOp|ReplaceStencilOp|IncrementStencilOp|DecrementStencilOp|IncrementWrapStencilOp|DecrementWrapStencilOp|InvertStencilOp
>	Material.stencilZPass	field	-	instance rw ZeroStencilOp|KeepStencilOp|ReplaceStencilOp|IncrementStencilOp|DecrementStencilOp|IncrementWrapStencilOp|DecrementWrapStencilOp|InvertStencilOp
>	Material.thickness	field	-	instance rw any
>	Material.thicknessMap	field	-	instance rw any
!	Material.toJSON	method	instance () => MaterialJSON	instance (meta: ?(Object|string)) => Object
>	Material.toneMapped	field	-	instance rw boolean
>	Material.transmission	field	-	instance rw any
>	Material.transmissionMap	field	-	instance rw any
=	Material.transparent	field	instance rw boolean	instance rw boolean
!	Material.type	field	instance rw string	instance ro string
>	Material.userData	field	-	instance rw Object
>	Material.uuid	field	-	instance ro string
>	Material.version	field	-	instance ro number
=	Material.vertexColors	field	instance rw boolean	instance rw boolean
=	Material.visible	field	instance rw boolean	instance rw boolean
!	Material.wireframe	field	instance rw boolean	instance rw any
>	Material.wireframeLinecap	field	-	instance rw any
>	Material.wireframeLinejoin	field	-	instance rw any
>	Material.wireframeLinewidth	field	-	instance rw any
>	MaterialBlending	const	-	const number
<	MaterialJSON	record	interface { type: string; name?: string; layer?: number; opacity?: number; transparent?: boolean; depthTest?: boolean; depthWrite?: boolean; shading?: number; side?: number; visible?: boolean; wireframe?: boolean; vertexColors?: boolean }	-
=	MaterialLoader	class	class extends Loader	class extends Loader
!	MaterialLoader.constructor	constructor	instance (manager: LoadingManager | undefined = void 0) => MaterialLoader	instance (manager?: LoadingManager) => MaterialLoader
